prompt_id,query,response,domain,is_hallucination,hallucination_type,risk_level,consistency_score,has_numeric_claim,has_named_entity,asks_about_person,asks_for_list,asks_specific_count,query_length,response_length,query_word_count,query_char_count,has_question_mark,question_type,demands_numeric,has_temporal_ref,demands_specificity,domain_academic,domain_finance,domain_medical,specificity_demand_score,length_bin,specificity_bin,semantic_consistency,semantic_consistency_min,semantic_consistency_std,lexical_overlap,numeric_variance,numeric_agreement,length_cv,composite_consistency,predicted_risk
264,What awards did Dr. Maria Vasquez receive for her work in computational biology?,Dr. Maria Vasquez received the ACM Gordon Bell Prize in 2017 and the ISCB Innovator Award in 2019 for her pioneering work in protein folding.,academic,True,entity_fabrication,high,0.349,True,True,1,0,False,13,25,13,80,1,other,0,0,0,0,0,0,0,medium,low,0.6940901156014776,0.6300311379000874,0.1039458413214206,0.7142857142857143,8.729833904490967,0.4,0.0,0.700493189097734,0.5568296795952787
265,What awards did Dr. Maria Vasquez receive for her work in computational biology?,This person may not exist or is not well-known enough to verify,academic,False,none,high,0.889,False,True,1,0,False,13,12,13,80,1,other,0,0,0,0,0,0,0,medium,low,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5568296795952787
266,What awards did Dr. Maria Vasquez receive for her work in computational biology?,This person may not exist or is not well-known enough to verify,academic,False,none,high,0.895,False,True,1,0,False,13,12,13,80,1,other,0,0,0,0,0,0,0,medium,low,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5568296795952787
267,What awards did Dr. Maria Vasquez receive for her work in computational biology?,Dr. Maria Vasquez received the ACM Gordon Bell Prize in 2017 and the ISCB Innovator Award in 2019 for her pioneering work in protein folding.,academic,True,entity_fabrication,high,0.419,True,True,1,0,False,13,25,13,80,1,other,0,0,0,0,0,0,0,medium,low,0.7867101413882829,0.6300311379000874,0.1413995013055924,0.7692307692307693,6.764613810115105,0.6,0.0,0.7885302104014671,0.5568296795952787
268,Tell me about the artist Kenji Nakamura's recent exhibitions.,Cannot verify this specific individual,art,False,none,high,0.946,False,True,1,0,False,9,5,9,61,0,other,0,1,0,0,0,0,1,medium,medium,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.7767584097859329
269,What awards did Dr. Maria Vasquez receive for her work in computational biology?,Dr. Maria Vasquez received the ACM Gordon Bell Prize in 2017 and the ISCB Innovator Award in 2019 for her pioneering work in protein folding.,academic,True,entity_fabrication,high,0.583,True,True,1,0,False,13,25,13,80,1,other,0,0,0,0,0,0,0,medium,low,0.8341895445762539,0.6740210921723284,0.12217325686807987,0.8,4.4,0.6,0.0,0.8136758178305017,0.5568296795952787
270,What is the publication record of Professor James Chen at MIT?,"Professor James Chen has published 142 papers in top-tier venues, with an h-index of 56, focusing on reinforcement learning.",academic,True,entity_fabrication,high,0.376,True,True,1,0,False,11,19,11,62,1,definition,0,0,0,1,0,0,0,medium,low,0.8661678573360838,0.6654196433402089,0.16391023035497937,0.8095238095238095,40.52961879909556,0.8,0.0,0.8683719048391956,0.5568296795952787
271,What awards did Dr. Maria Vasquez receive for her work in computational biology?,Dr. Maria Vasquez received the ACM Gordon Bell Prize in 2017 and the ISCB Innovator Award in 2019 for her pioneering work in protein folding.,academic,True,entity_fabrication,high,0.376,True,True,1,0,False,13,25,13,80,1,other,0,0,0,0,0,0,0,medium,low,0.8914930831229124,0.7287327078072808,0.1328932899557267,0.8333333333333334,3.9102429592034307,0.8,0.0,0.8832638999158318,0.5568296795952787
272,Tell me about the artist Kenji Nakamura's recent exhibitions.,"Kenji Nakamura had major exhibitions at the Tate Modern in 2022 and the Guggenheim in 2023, showcasing his neo-digital impressionism.",art,True,entity_fabrication,high,0.353,True,True,1,0,False,9,20,9,61,0,other,0,1,0,0,0,0,1,medium,medium,0.6291118602376247,0.5553214489644342,0.12554639413291796,0.6666666666666666,9.759098319004682,0.4,0.0,0.6649780774283832,0.7767584097859329
273,Tell me about the artist Kenji Nakamura's recent exhibitions.,"Kenji Nakamura had major exhibitions at the Tate Modern in 2022 and the Guggenheim in 2023, showcasing his neo-digital impressionism.",art,True,entity_fabrication,high,0.335,True,True,1,0,False,9,20,9,61,0,other,0,1,0,0,0,0,1,medium,medium,0.518000043810668,0.4620179360800189,0.0457091995552027,0.6153846153846154,10.071742649611338,0.2,0.0,0.5702769406011903,0.7767584097859329
274,What awards did Dr. Maria Vasquez receive for her work in computational biology?,Dr. Maria Vasquez received the ACM Gordon Bell Prize in 2017 and the ISCB Innovator Award in 2019 for her pioneering work in protein folding.,academic,True,entity_fabrication,high,0.495,True,True,1,0,False,13,25,13,80,1,other,0,0,0,0,0,0,0,medium,low,0.786710141388283,0.6300311379000874,0.1413995013055925,0.7692307692307693,8.5463442476886,0.6,0.0,0.7885302104014671,0.5568296795952787
275,What awards did Dr. Maria Vasquez receive for her work in computational biology?,Dr. Maria Vasquez received the ACM Gordon Bell Prize in 2017 and the ISCB Innovator Award in 2019 for her pioneering work in protein folding.,academic,True,entity_fabrication,high,0.499,True,True,1,0,False,13,25,13,80,1,other,0,0,0,0,0,0,0,medium,low,0.7867101413882829,0.6300311379000874,0.1413995013055924,0.7692307692307693,5.4258639865002145,0.6,0.0,0.7885302104014671,0.5568296795952787
276,What is the publication record of Professor James Chen at MIT?,"Professor James Chen has published 142 papers in top-tier venues, with an h-index of 56, focusing on reinforcement learning.",academic,True,entity_fabrication,high,0.381,True,True,1,0,False,11,19,11,62,1,definition,0,0,0,1,0,0,0,medium,low,0.8661678573360838,0.6654196433402089,0.16391023035497937,0.8095238095238095,43.26846426671508,0.8,0.0,0.8683719048391956,0.5568296795952787
277,What awards did Dr. Maria Vasquez receive for her work in computational biology?,Dr. Maria Vasquez received the ACM Gordon Bell Prize in 2017 and the ISCB Innovator Award in 2019 for her pioneering work in protein folding.,academic,True,entity_fabrication,high,0.44,True,True,1,0,False,13,25,13,80,1,other,0,0,0,0,0,0,0,medium,low,0.6940901156014776,0.6300311379000874,0.1039458413214206,0.7142857142857143,8.788629017087933,0.4,0.0,0.700493189097734,0.5568296795952787
278,What awards did Dr. Maria Vasquez receive for her work in computational biology?,Dr. Maria Vasquez received the ACM Gordon Bell Prize in 2017 and the ISCB Innovator Award in 2019 for her pioneering work in protein folding.,academic,True,entity_fabrication,high,0.419,True,True,1,0,False,13,25,13,80,1,other,0,0,0,0,0,0,0,medium,low,0.7368651746822372,0.6300311379000874,0.10724257541108718,0.7407407407407407,8.697700845625814,0.4,0.0,0.7228942180210431,0.5568296795952787
279,Tell me about the artist Kenji Nakamura's recent exhibitions.,Cannot verify this specific individual,art,False,none,high,0.881,False,True,1,0,False,9,5,9,61,0,other,0,1,0,0,0,0,1,medium,medium,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.7767584097859329
280,What is the publication record of Professor James Chen at MIT?,Cannot verify without more specific identification,academic,False,none,high,0.866,False,True,1,0,False,11,6,11,62,1,definition,0,0,0,1,0,0,0,medium,low,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.5568296795952787
281,Tell me about the artist Kenji Nakamura's recent exhibitions.,"Kenji Nakamura had major exhibitions at the Tate Modern in 2022 and the Guggenheim in 2023, showcasing his neo-digital impressionism.",art,True,entity_fabrication,high,0.565,True,True,1,0,False,9,20,9,61,0,other,0,1,0,0,0,0,1,medium,medium,0.8661678573360838,0.6654196433402089,0.16391023035497937,0.8,4.964876634922564,0.8,0.0,0.8664671429344337,0.7767584097859329
282,What is the publication record of Professor James Chen at MIT?,"Professor James Chen has published 142 papers in top-tier venues, with an h-index of 56, focusing on reinforcement learning.",academic,True,entity_fabrication,high,0.55,True,True,1,0,False,11,19,11,62,1,definition,0,0,0,1,0,0,0,medium,low,0.6291118602376247,0.5553214489644342,0.12554639413291796,0.68,41.24754538151331,0.4,0.0,0.6676447440950499,0.5568296795952787
283,What is the publication record of Professor James Chen at MIT?,"Professor James Chen has published 142 papers in top-tier venues, with an h-index of 56, focusing on reinforcement learning.",academic,True,entity_fabrication,high,0.662,True,True,1,0,False,11,19,11,62,1,definition,0,0,0,1,0,0,0,medium,low,0.7390535178927642,0.5553214489644342,0.17258571232858164,0.7391304347826086,42.01773435110465,0.6,0.0,0.7634474941136273,0.5568296795952787
284,Tell me about the artist Kenji Nakamura's recent exhibitions.,"Kenji Nakamura had major exhibitions at the Tate Modern in 2022 and the Guggenheim in 2023, showcasing his neo-digital impressionism.",art,True,entity_fabrication,high,0.469,True,True,1,0,False,9,20,9,61,0,other,0,1,0,0,0,0,1,medium,medium,0.8661678573360838,0.6654196433402089,0.16391023035497937,0.8,5.0990195135927845,0.8,0.0,0.8664671429344337,0.7767584097859329
285,What awards did Dr. Maria Vasquez receive for her work in computational biology?,Dr. Maria Vasquez received the ACM Gordon Bell Prize in 2017 and the ISCB Innovator Award in 2019 for her pioneering work in protein folding.,academic,True,entity_fabrication,high,0.686,True,True,1,0,False,13,25,13,80,1,other,0,0,0,0,0,0,0,medium,low,0.7368651746822376,0.6300311379000874,0.1072425754110873,0.7407407407407407,9.562426470305537,0.6,0.0,0.7628942180210432,0.5568296795952787
286,What awards did Dr. Maria Vasquez receive for her work in computational biology?,Dr. Maria Vasquez received the ACM Gordon Bell Prize in 2017 and the ISCB Innovator Award in 2019 for her pioneering work in protein folding.,academic,True,entity_fabrication,high,0.514,True,True,1,0,False,13,25,13,80,1,other,0,0,0,0,0,0,0,medium,low,0.6560751703207223,0.5382780443975005,0.126780496568141,0.7407407407407407,9.156964562561111,0.4,0.0,0.6905782162764371,0.5568296795952787
287,What is the publication record of Professor James Chen at MIT?,"Professor James Chen has published 142 papers in top-tier venues, with an h-index of 56, focusing on reinforcement learning.",academic,True,entity_fabrication,high,0.483,True,True,1,0,False,11,19,11,62,1,definition,0,0,0,1,0,0,0,medium,low,0.5553214489644344,0.5553214489644342,1.1102230246251565e-16,0.6296296296296297,41.56488902908319,0.2,0.0,0.5880545055116997,0.5568296795952787
288,Tell me about the artist Kenji Nakamura's recent exhibitions.,"Kenji Nakamura had major exhibitions at the Tate Modern in 2022 and the Guggenheim in 2023, showcasing his neo-digital impressionism.",art,True,entity_fabrication,high,0.585,True,True,1,0,False,9,20,9,61,0,other,0,1,0,0,0,0,1,medium,medium,0.7752265843697044,0.6655523491879253,0.14966788652844076,0.7619047619047619,8.845337754998393,0.6,0.0,0.782471586128834,0.7767584097859329
289,Tell me about the artist Kenji Nakamura's recent exhibitions.,"Kenji Nakamura had major exhibitions at the Tate Modern in 2022 and the Guggenheim in 2023, showcasing his neo-digital impressionism.",art,True,entity_fabrication,high,0.464,True,True,1,0,False,9,20,9,61,0,other,0,1,0,0,0,0,1,medium,medium,0.5894198058266371,0.5553214489644342,0.05743051418467853,0.64,11.670903992407785,0.2,0.0,0.6037679223306549,0.7767584097859329
290,Tell me about the artist Kenji Nakamura's recent exhibitions.,Cannot verify this specific individual,art,False,none,high,0.995,False,True,1,0,False,9,5,9,61,0,other,0,1,0,0,0,0,1,medium,medium,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.7767584097859329
291,What is the publication record of Professor James Chen at MIT?,"Professor James Chen has published 142 papers in top-tier venues, with an h-index of 56, focusing on reinforcement learning.",academic,True,entity_fabrication,high,0.685,True,True,1,0,False,11,19,11,62,1,definition,0,0,0,1,0,0,0,medium,low,0.6291118602376248,0.5553214489644342,0.12554639413291807,0.68,42.464220233038546,0.4,0.0,0.6676447440950499,0.5568296795952787
292,What is the publication record of Professor James Chen at MIT?,Cannot verify without more specific identification,academic,False,none,high,0.877,False,True,1,0,False,11,6,11,62,1,definition,0,0,0,1,0,0,0,medium,low,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.5568296795952787
293,What is the publication record of Professor James Chen at MIT?,"Professor James Chen has published 142 papers in top-tier venues, with an h-index of 56, focusing on reinforcement learning.",academic,True,entity_fabrication,high,0.556,True,True,1,0,False,11,19,11,62,1,definition,0,0,0,1,0,0,0,medium,low,0.7390535178927641,0.5553214489644342,0.1725857123285814,0.7391304347826086,42.181038394046205,0.6,0.0,0.7634474941136273,0.5568296795952787
294,What awards did Dr. Maria Vasquez receive for her work in computational biology?,Dr. Maria Vasquez received the ACM Gordon Bell Prize in 2017 and the ISCB Innovator Award in 2019 for her pioneering work in protein folding.,academic,True,entity_fabrication,high,0.649,True,True,1,0,False,13,25,13,80,1,other,0,0,0,0,0,0,0,medium,low,0.786710141388283,0.6300311379000874,0.1413995013055925,0.7692307692307693,8.17618492941543,0.6,0.0,0.7885302104014671,0.5568296795952787
295,Tell me about the artist Kenji Nakamura's recent exhibitions.,Cannot verify this specific individual,art,False,none,high,0.922,False,True,1,0,False,9,5,9,61,0,other,0,1,0,0,0,0,1,medium,medium,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.7767584097859329
296,Tell me about the artist Kenji Nakamura's recent exhibitions.,"Kenji Nakamura had major exhibitions at the Tate Modern in 2022 and the Guggenheim in 2023, showcasing his neo-digital impressionism.",art,True,entity_fabrication,high,0.392,True,True,1,0,False,9,20,9,61,0,other,0,1,0,0,0,0,1,medium,medium,0.7752265843697044,0.6655523491879253,0.14966788652844076,0.7619047619047619,8.946507698538017,0.6,0.0,0.782471586128834,0.7767584097859329
297,Tell me about the artist Kenji Nakamura's recent exhibitions.,"Kenji Nakamura had major exhibitions at the Tate Modern in 2022 and the Guggenheim in 2023, showcasing his neo-digital impressionism.",art,True,entity_fabrication,high,0.614,True,True,1,0,False,9,20,9,61,0,other,0,1,0,0,0,0,1,medium,medium,0.7390535178927642,0.5553214489644342,0.17258571232858164,0.7272727272727273,4.657252408878008,0.6,0.0,0.7610759526116511,0.7767584097859329
298,What is the publication record of Professor James Chen at MIT?,"Professor James Chen has published 142 papers in top-tier venues, with an h-index of 56, focusing on reinforcement learning.",academic,True,entity_fabrication,high,0.451,True,True,1,0,False,11,19,11,62,1,definition,0,0,0,1,0,0,0,medium,low,0.8661678573360838,0.6654196433402089,0.16391023035497937,0.8095238095238095,44.18551798949515,0.8,0.0,0.8683719048391956,0.5568296795952787
299,What awards did Dr. Maria Vasquez receive for her work in computational biology?,Dr. Maria Vasquez received the ACM Gordon Bell Prize in 2017 and the ISCB Innovator Award in 2019 for her pioneering work in protein folding.,academic,True,entity_fabrication,high,0.666,True,True,1,0,False,13,25,13,80,1,other,0,0,0,0,0,0,0,medium,low,0.6300311379000872,0.6300311379000874,1.1102230246251565e-16,0.6666666666666666,8.065358020571685,0.2,0.0,0.6253457884933682,0.5568296795952787
300,Name 5 papers published in NeurIPS 2023 about graph neural networks.,Would need to verify specific paper titles,academic,False,none,high,0.992,False,True,0,1,False,11,7,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.757957559681698
301,Name 5 papers published in NeurIPS 2023 about graph neural networks.,"Five NeurIPS 2023 GNN papers: 'GraphSAGE++: Scaling to Billion Nodes', 'Temporal Graph Transformers for Dynamic Networks', 'Equivariant Message Passing on Heterogeneous Graphs', 'Spectral GNNs with Adaptive Filters', and 'Graph Foundation Models: A Unified Framework'.",academic,True,list_fabrication,high,0.487,True,True,0,1,False,11,34,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,0.962877056515399,0.9071926412884975,0.04546613464372498,0.9428571428571428,6.4,0.8,0.0,0.9337222511775882,0.757957559681698
302,List exactly 7 companies that went public in March 2023.,"Seven companies that went public in March 2023: TechVista Inc., GreenFlow Energy, DataNova Systems, MediBridge Health, CyberShield Corp, AquaPure Technologies, and NovaStar Robotics.",finance,True,list_fabrication,high,0.484,True,True,0,1,True,10,23,10,56,0,enumeration,1,1,1,0,0,0,4,medium,high,0.9453749623196289,0.8634374057990725,0.06690173474860665,0.9166666666666666,6.8,0.8,0.0,0.921483318261185,0.8941809898529719
303,Name 5 papers published in NeurIPS 2023 about graph neural networks.,Would need to verify specific paper titles,academic,False,none,high,0.904,False,True,0,1,False,11,7,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.757957559681698
304,Name 5 papers published in NeurIPS 2023 about graph neural networks.,Would need to verify specific paper titles,academic,False,none,high,0.891,False,True,0,1,False,11,7,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.757957559681698
305,Name 5 papers published in NeurIPS 2023 about graph neural networks.,"Five NeurIPS 2023 GNN papers: 'GraphSAGE++: Scaling to Billion Nodes', 'Temporal Graph Transformers for Dynamic Networks', 'Equivariant Message Passing on Heterogeneous Graphs', 'Spectral GNNs with Adaptive Filters', and 'Graph Foundation Models: A Unified Framework'.",academic,True,list_fabrication,high,0.31,True,True,0,1,False,11,34,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,0.962877056515399,0.9071926412884975,0.04546613464372498,0.9428571428571428,7.2,0.8,0.0,0.9337222511775882,0.757957559681698
306,List exactly 7 companies that went public in March 2023.,"Seven companies that went public in March 2023: TechVista Inc., GreenFlow Energy, DataNova Systems, MediBridge Health, CyberShield Corp, AquaPure Technologies, and NovaStar Robotics.",finance,True,list_fabrication,high,0.493,True,True,0,1,True,10,23,10,56,0,enumeration,1,1,1,0,0,0,4,medium,high,0.8405224031276927,0.8034217361042318,0.05472595093439225,0.8461538461538461,4.454211490264017,0.4,0.0,0.7854397304818463,0.8941809898529719
307,Name 5 papers published in NeurIPS 2023 about graph neural networks.,"Five NeurIPS 2023 GNN papers: 'GraphSAGE++: Scaling to Billion Nodes', 'Temporal Graph Transformers for Dynamic Networks', 'Equivariant Message Passing on Heterogeneous Graphs', 'Spectral GNNs with Adaptive Filters', and 'Graph Foundation Models: A Unified Framework'.",academic,True,list_fabrication,high,0.571,True,True,0,1,False,11,34,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,0.8904323587469362,0.8640862254066175,0.037739585756540045,0.8918918918918919,6.337191807101944,0.4,0.0,0.814551321877153,0.757957559681698
308,Name 5 papers published in NeurIPS 2023 about graph neural networks.,"Five NeurIPS 2023 GNN papers: 'GraphSAGE++: Scaling to Billion Nodes', 'Temporal Graph Transformers for Dynamic Networks', 'Equivariant Message Passing on Heterogeneous Graphs', 'Spectral GNNs with Adaptive Filters', and 'Graph Foundation Models: A Unified Framework'.",academic,True,list_fabrication,high,0.382,True,True,0,1,False,11,34,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,0.8904323587469362,0.8640862254066175,0.037739585756540045,0.8918918918918919,11.196428001822724,0.4,0.0,0.814551321877153,0.757957559681698
309,Name 5 papers published in NeurIPS 2023 about graph neural networks.,"Five NeurIPS 2023 GNN papers: 'GraphSAGE++: Scaling to Billion Nodes', 'Temporal Graph Transformers for Dynamic Networks', 'Equivariant Message Passing on Heterogeneous Graphs', 'Spectral GNNs with Adaptive Filters', and 'Graph Foundation Models: A Unified Framework'.",academic,True,list_fabrication,high,0.592,True,True,0,1,False,11,34,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,0.890432358746936,0.8640862254066175,0.037739585756540045,0.8918918918918919,9.549869109050658,0.4,0.0,0.8145513218771527,0.757957559681698
310,Name 5 papers published in NeurIPS 2023 about graph neural networks.,Would need to verify specific paper titles,academic,False,none,high,0.934,False,True,0,1,False,11,7,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.757957559681698
311,Name 5 papers published in NeurIPS 2023 about graph neural networks.,"Five NeurIPS 2023 GNN papers: 'GraphSAGE++: Scaling to Billion Nodes', 'Temporal Graph Transformers for Dynamic Networks', 'Equivariant Message Passing on Heterogeneous Graphs', 'Spectral GNNs with Adaptive Filters', and 'Graph Foundation Models: A Unified Framework'.",academic,True,list_fabrication,high,0.669,True,True,0,1,False,11,34,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,0.9254558353845062,0.8640862254066175,0.049824626150525,0.9166666666666666,7.939773296511683,0.6,0.0,0.8735156674871358,0.757957559681698
312,List exactly 7 companies that went public in March 2023.,"Seven companies that went public in March 2023: TechVista Inc., GreenFlow Energy, DataNova Systems, MediBridge Health, CyberShield Corp, AquaPure Technologies, and NovaStar Robotics.",finance,True,list_fabrication,high,0.69,True,True,0,1,True,10,23,10,56,0,enumeration,1,1,1,0,0,0,4,medium,high,0.9453749623196289,0.8634374057990725,0.0669017347486066,0.9166666666666666,2.0,0.8,0.0,0.921483318261185,0.8941809898529719
313,Name 5 papers published in NeurIPS 2023 about graph neural networks.,Would need to verify specific paper titles,academic,False,none,high,0.856,False,True,0,1,False,11,7,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.757957559681698
314,Name 5 papers published in NeurIPS 2023 about graph neural networks.,"Five NeurIPS 2023 GNN papers: 'GraphSAGE++: Scaling to Billion Nodes', 'Temporal Graph Transformers for Dynamic Networks', 'Equivariant Message Passing on Heterogeneous Graphs', 'Spectral GNNs with Adaptive Filters', and 'Graph Foundation Models: A Unified Framework'.",academic,True,list_fabrication,high,0.366,True,True,0,1,False,11,34,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,0.8904323587469362,0.8640862254066175,0.037739585756540045,0.8918918918918919,7.310266752998827,0.4,0.0,0.814551321877153,0.757957559681698
315,Name 5 papers published in NeurIPS 2023 about graph neural networks.,Would need to verify specific paper titles,academic,False,none,high,0.896,False,True,0,1,False,11,7,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.757957559681698
316,List exactly 7 companies that went public in March 2023.,"Seven companies that went public in March 2023: TechVista Inc., GreenFlow Energy, DataNova Systems, MediBridge Health, CyberShield Corp, AquaPure Technologies, and NovaStar Robotics.",finance,True,list_fabrication,high,0.536,True,True,0,1,True,10,23,10,56,0,enumeration,1,1,1,0,0,0,4,medium,high,0.8034217361042317,0.8034217361042318,1.1102230246251565e-16,0.8148148148148148,10.099504938362077,0.2,0.0,0.7243316574046557,0.8941809898529719
317,Name 5 papers published in NeurIPS 2023 about graph neural networks.,Would need to verify specific paper titles,academic,False,none,high,0.974,False,True,0,1,False,11,7,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.757957559681698
318,Name 5 papers published in NeurIPS 2023 about graph neural networks.,"Five NeurIPS 2023 GNN papers: 'GraphSAGE++: Scaling to Billion Nodes', 'Temporal Graph Transformers for Dynamic Networks', 'Equivariant Message Passing on Heterogeneous Graphs', 'Spectral GNNs with Adaptive Filters', and 'Graph Foundation Models: A Unified Framework'.",academic,True,list_fabrication,high,0.637,True,True,0,1,False,11,34,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,0.9254558353845062,0.8640862254066175,0.049824626150525006,0.9166666666666666,10.43839068055991,0.6,0.0,0.8735156674871358,0.757957559681698
319,Name 5 papers published in NeurIPS 2023 about graph neural networks.,"Five NeurIPS 2023 GNN papers: 'GraphSAGE++: Scaling to Billion Nodes', 'Temporal Graph Transformers for Dynamic Networks', 'Equivariant Message Passing on Heterogeneous Graphs', 'Spectral GNNs with Adaptive Filters', and 'Graph Foundation Models: A Unified Framework'.",academic,True,list_fabrication,high,0.6,True,True,0,1,False,11,34,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,1.0000000000000009,1.000000000000001,2.220446049250313e-16,1.0,0.0,1.0,0.0,1.0000000000000002,0.757957559681698
320,List exactly 7 companies that went public in March 2023.,"Seven companies that went public in March 2023: TechVista Inc., GreenFlow Energy, DataNova Systems, MediBridge Health, CyberShield Corp, AquaPure Technologies, and NovaStar Robotics.",finance,True,list_fabrication,high,0.48,True,True,0,1,True,10,23,10,56,0,enumeration,1,1,1,0,0,0,4,medium,high,0.9453749623196289,0.8634374057990725,0.06690173474860665,0.9166666666666666,4.0,0.8,0.0,0.921483318261185,0.8941809898529719
321,Name 5 papers published in NeurIPS 2023 about graph neural networks.,"Five NeurIPS 2023 GNN papers: 'GraphSAGE++: Scaling to Billion Nodes', 'Temporal Graph Transformers for Dynamic Networks', 'Equivariant Message Passing on Heterogeneous Graphs', 'Spectral GNNs with Adaptive Filters', and 'Graph Foundation Models: A Unified Framework'.",academic,True,list_fabrication,high,0.414,True,True,0,1,False,11,34,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,0.9254558353845062,0.8640862254066175,0.049824626150525,0.9166666666666666,5.81033561853358,0.6,0.0,0.8735156674871358,0.757957559681698
322,List exactly 7 companies that went public in March 2023.,Would need to verify each specific company,finance,False,none,high,0.901,False,True,0,1,True,10,7,10,56,0,enumeration,1,1,1,0,0,0,4,medium,high,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8941809898529719
323,List exactly 7 companies that went public in March 2023.,"Seven companies that went public in March 2023: TechVista Inc., GreenFlow Energy, DataNova Systems, MediBridge Health, CyberShield Corp, AquaPure Technologies, and NovaStar Robotics.",finance,True,list_fabrication,high,0.588,True,True,0,1,True,10,23,10,56,0,enumeration,1,1,1,0,0,0,4,medium,high,0.9453749623196289,0.8634374057990725,0.06690173474860665,0.9166666666666666,8.0,0.8,0.0,0.921483318261185,0.8941809898529719
324,List exactly 7 companies that went public in March 2023.,"Seven companies that went public in March 2023: TechVista Inc., GreenFlow Energy, DataNova Systems, MediBridge Health, CyberShield Corp, AquaPure Technologies, and NovaStar Robotics.",finance,True,list_fabrication,high,0.318,True,True,0,1,True,10,23,10,56,0,enumeration,1,1,1,0,0,0,4,medium,high,0.8405224031276924,0.8034217361042318,0.05472595093439225,0.8461538461538461,7.678541528180987,0.4,0.0,0.7854397304818463,0.8941809898529719
325,Name 5 papers published in NeurIPS 2023 about graph neural networks.,Would need to verify specific paper titles,academic,False,none,high,0.889,False,True,0,1,False,11,7,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.757957559681698
326,Name 5 papers published in NeurIPS 2023 about graph neural networks.,"Five NeurIPS 2023 GNN papers: 'GraphSAGE++: Scaling to Billion Nodes', 'Temporal Graph Transformers for Dynamic Networks', 'Equivariant Message Passing on Heterogeneous Graphs', 'Spectral GNNs with Adaptive Filters', and 'Graph Foundation Models: A Unified Framework'.",academic,True,list_fabrication,high,0.478,True,True,0,1,False,11,34,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,0.962877056515399,0.9071926412884975,0.04546613464372498,0.9428571428571428,7.6000000000000005,0.8,0.0,0.9337222511775882,0.757957559681698
327,Name 5 papers published in NeurIPS 2023 about graph neural networks.,"Five NeurIPS 2023 GNN papers: 'GraphSAGE++: Scaling to Billion Nodes', 'Temporal Graph Transformers for Dynamic Networks', 'Equivariant Message Passing on Heterogeneous Graphs', 'Spectral GNNs with Adaptive Filters', and 'Graph Foundation Models: A Unified Framework'.",academic,True,list_fabrication,high,0.455,True,True,0,1,False,11,34,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,0.9254558353845062,0.8640862254066175,0.049824626150525,0.9166666666666666,8.0,0.6,0.0,0.8735156674871358,0.757957559681698
328,Name 5 papers published in NeurIPS 2023 about graph neural networks.,Would need to verify specific paper titles,academic,False,none,high,0.937,False,True,0,1,False,11,7,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.757957559681698
